BREAK DATE,BREAK YEAR,X COORD,Y COORD
2/20/2002,2002,321121.481,4839420.860
2/20/2002,2002,311427.346,4840282.505
2/20/2002,2002,313230.661,4847308.229
2/20/2002,2002,300221.237,4836763.588
2/20/2002,2002,326388.006,4841753.391
2/20/2002,2002,309736.975,4844642.199
2/21/2002,2002,321424.731,4839947.513
2/21/2002,2002,305821.494,4844423.487
2/21/2002,2002,298043.994,4842394.191
2/21/2002,2002,304471.069,4831572.127
2/21/2002,2002,307629.677,4842859.916
2/21/2002,2002,308331.586,4842314.089
2/21/2002,2002,304936.013,4831944.805
2/22/2002,2002,311227.498,4838596.083
2/22/2002,2002,310186.534,4840437.823
2/22/2002,2002,315795.427,4839731.318
2/22/2002,2002,318558.457,4847235.271
2/22/2002,2002,316884.570,4845625.596
2/22/2002,2002,317188.321,4837821.484
2/22/2002,2002,315286.592,4834067.988
2/22/2002,2002,310551.622,4833787.336
2/22/2002,2002,319676.822,4841951.166
2/22/2002,2002,300096.801,4843025.622
2/22/2002,2002,317790.847,4845253.747
2/23/2002,2002,316254.069,4844831.394
2/23/2002,2002,320360.592,4848240.925
2/24/2002,2002,312755.042,4847675.179
2/24/2002,2002,302143.488,4839265.297
2/25/2002,2002,315796.269,4839732.437
2/25/2002,2002,302676.781,4840748.507
2/25/2002,2002,325322.619,4840250.758
2/25/2002,2002,320012.464,4843620.919
2/25/2002,2002,315509.510,4839451.387
2/25/2002,2002,309687.992,4835233.832
2/25/2002,2002,317649.093,4834886.953
2/25/2002,2002,313978.169,4840214.960
2/25/2002,2002,314747.579,4840406.244
2/26/2002,2002,316358.274,4835064.598
2/26/2002,2002,306619.263,4835960.092
2/26/2002,2002,317051.474,4836851.535
2/27/2002,2002,316327.969,4835162.867
2/27/2002,2002,303134.447,4832443.489
2/27/2002,2002,315624.713,4840246.988
2/27/2002,2002,295932.328,4843590.882
2/28/2002,2002,328190.915,4844254.235
2/28/2002,2002,302688.691,4832303.724
2/28/2002,2002,324930.019,4849916.584
2/28/2002,2002,325448.198,4850732.029
2/28/2002,2002,325973.761,4850412.198
2/28/2002,2002,301366.702,4827634.796
3/1/2002,2002,315629.719,4851094.058
3/1/2002,2002,316177.718,4844222.533
3/1/2002,2002,319225.413,4839533.885
3/1/2002,2002,304781.698,4828667.345
3/1/2002,2002,325741.538,4852138.525
3/1/2002,2002,317553.843,4834865.949
3/1/2002,2002,311695.798,4840299.924
3/1/2002,2002,318292.982,4836448.051
3/1/2002,2002,312284.537,4839255.826
3/1/2002,2002,309549.599,4833576.461
3/1/2002,2002,319384.422,4836685.376
3/1/2002,2002,320752.217,4837725.272
3/1/2002,2002,310071.058,4835086.612
3/1/2002,2002,313910.341,4840806.762
3/1/2002,2002,321727.530,4849353.484
3/3/2002,2002,322424.846,4844597.057
3/3/2002,2002,318497.313,4847209.717
3/3/2002,2002,313830.646,4845154.905
3/4/2002,2002,326066.876,4841062.658
3/4/2002,2002,318222.800,4849122.312
3/4/2002,2002,322357.507,4845273.495
3/4/2002,2002,312011.605,4843186.134
3/4/2002,2002,312142.116,4838840.608
3/4/2002,2002,299070.837,4832127.771
3/5/2002,2002,324905.642,4845353.803
3/5/2002,2002,310230.213,4840264.016
3/5/2002,2002,322356.736,4845276.069
3/6/2002,2002,325525.264,4844243.058
3/6/2002,2002,325469.435,4848507.311
3/6/2002,2002,324919.777,4843347.019
3/6/2002,2002,324875.491,4846973.894
3/7/2002,2002,301053.532,4836976.300
3/7/2002,2002,327113.977,4847592.379
3/7/2002,2002,307862.390,4841087.732
3/7/2002,2002,299538.746,4842078.848
3/8/2002,2002,315947.889,4837480.310
3/8/2002,2002,325330.604,4845774.103
3/8/2002,2002,316960.003,4837872.817
3/9/2002,2002,299909.626,4845594.598
3/9/2002,2002,300803.831,4847512.670
3/9/2002,2002,322094.005,4838173.986
3/10/2002,2002,327533.642,4847585.230
3/10/2002,2002,317553.651,4834866.591
3/10/2002,2002,326135.951,4843249.934
3/11/2002,2002,319159.590,4839096.146
3/11/2002,2002,323863.369,4841479.864
3/11/2002,2002,306478.638,4839496.692
3/11/2002,2002,326294.498,4841873.855
3/11/2002,2002,316960.824,4837869.817
3/11/2002,2002,319272.809,4836281.051
3/11/2002,2002,316149.527,4837127.215
3/11/2002,2002,310214.521,4835670.254
3/11/2002,2002,307376.622,4837382.515
3/11/2002,2002,311734.730,4841193.814
3/11/2002,2002,309123.911,4836781.522
3/11/2002,2002,302212.814,4835113.289
3/12/2002,2002,321553.107,4836497.398
3/12/2002,2002,327182.026,4843597.239
3/12/2002,2002,314442.426,4847325.516
3/12/2002,2002,308381.964,4847136.523
3/12/2002,2002,304652.791,4842176.366
3/12/2002,2002,317012.823,4837890.115
3/12/2002,2002,304805.325,4839815.762
3/13/2002,2002,326488.028,4850039.414
3/13/2002,2002,299967.531,4843645.894
3/13/2002,2002,304936.541,4832052.392
3/13/2002,2002,297706.383,4837317.625
3/13/2002,2002,327165.201,4847525.534
3/13/2002,2002,321055.240,4848821.378
3/14/2002,2002,297320.124,4845388.606
3/14/2002,2002,299519.884,4838556.556
3/14/2002,2002,300372.119,4829071.090
3/15/2002,2002,298366.020,4832225.023
3/15/2002,2002,315957.362,4840628.141
3/15/2002,2002,329168.371,4844564.585
3/15/2002,2002,302140.382,4832627.771
3/16/2002,2002,326313.623,4843644.184
3/17/2002,2002,303520.411,4835432.083
3/18/2002,2002,325449.854,4844779.251
3/18/2002,2002,322140.752,4848769.556
3/19/2002,2002,323332.326,4839676.592
3/22/2002,2002,321122.999,4839328.979
3/22/2002,2002,320289.698,4846438.134
3/22/2002,2002,298456.860,4840737.561
3/22/2002,2002,318917.661,4836851.047
3/22/2002,2002,310190.446,4836113.270
3/22/2002,2002,311337.398,4835692.027
3/22/2002,2002,312295.938,4835844.814
3/22/2002,2002,318273.907,4836374.229
3/22/2002,2002,313641.493,4833762.150
3/22/2002,2002,309991.594,4835686.642
3/22/2002,2002,314233.975,4833806.689
3/22/2002,2002,314714.398,4834556.819
3/22/2002,2002,306259.225,4836261.658
3/22/2002,2002,321898.587,4837631.948
3/23/2002,2002,322208.375,4847058.661
3/23/2002,2002,301195.629,4841510.434
3/24/2002,2002,327011.060,4846970.259
3/24/2002,2002,326124.501,4846000.841
3/25/2002,2002,301417.169,4830884.179
3/26/2002,2002,312809.384,4846690.732
3/27/2002,2002,321124.234,4839335.837
3/28/2002,2002,321226.452,4840402.733
3/28/2002,2002,325990.873,4846589.424
3/29/2002,2002,312811.957,4840266.072
3/30/2002,2002,298649.332,4836100.548
3/30/2002,2002,301134.042,4834197.675
4/1/2002,2002,312542.287,4848143.106
4/1/2002,2002,314351.304,4847959.220
4/1/2002,2002,316275.200,4847478.600
4/1/2002,2002,326038.803,4846424.061
4/2/2002,2002,322703.801,4851566.615
4/2/2002,2002,316597.333,4838077.979
4/3/2002,2002,308627.294,4848645.735
4/4/2002,2002,320154.571,4846634.257
4/4/2002,2002,316494.210,4850109.217
4/4/2002,2002,319760.543,4852313.193
4/5/2002,2002,322973.573,4851100.362
4/5/2002,2002,301120.738,4829247.664
4/5/2002,2002,323555.298,4851823.543
4/5/2002,2002,315584.393,4849998.154
4/6/2002,2002,329779.921,4846211.081
4/7/2002,2002,309541.741,4840933.889
4/7/2002,2002,320562.582,4846734.545
4/8/2002,2002,302118.207,4839978.340
4/8/2002,2002,321066.246,4850682.591
4/8/2002,2002,299899.000,4831984.650
4/9/2002,2002,327826.237,4843629.702
4/9/2002,2002,325618.082,4842135.468
4/9/2002,2002,311070.364,4841394.425
4/9/2002,2002,309534.288,4840959.626
4/10/2002,2002,308508.312,4841790.563
4/10/2002,2002,327645.838,4845035.261
4/10/2002,2002,320003.322,4843808.960
4/10/2002,2002,320854.157,4844128.708
4/10/2002,2002,307549.039,4842251.285
4/10/2002,2002,312335.006,4848080.576
4/11/2002,2002,316090.557,4837385.962
4/11/2002,2002,327826.766,4843630.201
4/11/2002,2002,306085.134,4841541.938
4/12/2002,2002,315852.610,4843360.864
4/12/2002,2002,330934.218,4846011.782
4/12/2002,2002,306698.698,4846460.415
4/12/2002,2002,311315.980,4842363.061
4/12/2002,2002,303433.263,4842142.567
4/12/2002,2002,308918.220,4842091.607
4/12/2002,2002,301480.843,4843756.983
4/12/2002,2002,311972.175,4842955.838
4/12/2002,2002,315746.301,4846105.852
4/12/2002,2002,319145.664,4836135.066
4/12/2002,2002,302380.890,4846961.826
4/12/2002,2002,310319.918,4843794.031
4/13/2002,2002,308374.171,4840538.822
4/14/2002,2002,306771.483,4846535.557
4/14/2002,2002,307697.316,4842297.514
4/15/2002,2002,316884.680,4847879.700
4/15/2002,2002,316269.632,4838276.964
4/16/2002,2002,312765.781,4846106.023
4/16/2002,2002,301715.515,4834152.862
4/16/2002,2002,296722.144,4842903.652
4/16/2002,2002,319230.303,4840776.909
4/16/2002,2002,303261.329,4836549.516
4/17/2002,2002,302321.486,4847191.320
4/18/2002,2002,316448.980,4844358.578
4/18/2002,2002,297008.868,4844687.022
4/18/2002,2002,302599.113,4832909.426
4/19/2002,2002,315355.946,4844429.954
4/19/2002,2002,313838.704,4850999.899
4/19/2002,2002,322323.616,4842036.197
4/19/2002,2002,312394.318,4842982.182
4/19/2002,2002,310430.672,4834705.402
4/19/2002,2002,310041.718,4833593.744
4/19/2002,2002,305963.898,4835219.733
4/19/2002,2002,310014.121,4837297.420
4/20/2002,2002,300966.227,4831250.849
4/20/2002,2002,298450.799,4834420.479
4/20/2002,2002,311341.151,4842874.517
4/20/2002,2002,317905.954,4850294.674
4/22/2002,2002,312741.531,4834567.076
4/23/2002,2002,304544.339,4845456.195
4/23/2002,2002,298375.681,4845976.421
4/24/2002,2002,299541.944,4842277.246
4/24/2002,2002,302003.831,4829011.100
4/24/2002,2002,313211.135,4833835.689
4/24/2002,2002,314103.864,4840170.295
4/24/2002,2002,314957.609,4835438.987
4/24/2002,2002,322355.599,4836787.950
4/24/2002,2002,311633.159,4836251.176
4/25/2002,2002,320753.946,4840168.791
4/25/2002,2002,326138.635,4845789.885
4/25/2002,2002,298934.255,4846771.404
4/25/2002,2002,320261.798,4842266.751
4/26/2002,2002,320213.377,4838837.950
4/26/2002,2002,321123.204,4839330.122
4/26/2002,2002,317049.983,4837228.457
4/26/2002,2002,306867.830,4833771.890
4/26/2002,2002,320477.492,4836542.266
4/26/2002,2002,317118.715,4836623.559
4/26/2002,2002,306478.610,4834195.701
4/26/2002,2002,315160.984,4841610.305
4/27/2002,2002,321124.028,4839334.694
4/27/2002,2002,319327.171,4846518.482
4/29/2002,2002,317119.099,4836622.270
4/29/2002,2002,309268.405,4842480.558
4/29/2002,2002,316110.083,4850312.913
4/29/2002,2002,315518.219,4840826.440
4/29/2002,2002,322218.182,4845969.014
4/29/2002,2002,311987.182,4836123.654
4/29/2002,2002,315586.585,4836334.370
4/29/2002,2002,314638.462,4836501.103
4/29/2002,2002,318915.451,4835937.983
4/29/2002,2002,307098.080,4835073.450
4/29/2002,2002,310843.280,4833062.263
4/29/2002,2002,311629.967,4839816.213
4/29/2002,2002,318992.759,4835882.941
4/30/2002,2002,310628.226,4841180.428
5/1/2002,2002,315514.374,4840825.308
5/1/2002,2002,310341.399,4841409.085
5/1/2002,2002,316569.066,4851804.869
5/1/2002,2002,315688.393,4850869.569
5/2/2002,2002,303770.173,4828594.090
5/2/2002,2002,322030.818,4845715.011
5/2/2002,2002,310679.823,4834767.615
5/2/2002,2002,313331.181,4843528.586
5/2/2002,2002,319250.656,4836745.603
5/3/2002,2002,311228.100,4842435.235
5/3/2002,2002,314213.801,4843803.344
5/3/2002,2002,326015.700,4850923.972
5/3/2002,2002,311115.394,4844040.228
5/6/2002,2002,322017.317,4848386.671
5/7/2002,2002,325047.860,4839854.701
5/7/2002,2002,303943.442,4828634.646
5/7/2002,2002,307197.237,4848909.848
5/8/2002,2002,318162.079,4840924.556
5/8/2002,2002,333365.821,4849604.332
5/8/2002,2002,317607.477,4838016.848
5/8/2002,2002,315856.135,4845014.384
5/8/2002,2002,319354.328,4836784.736
5/8/2002,2002,315088.976,4834282.108
5/8/2002,2002,317558.252,4836548.742
5/8/2002,2002,317703.658,4834706.549
5/8/2002,2002,307115.959,4836641.815
5/8/2002,2002,319623.680,4837406.826
5/9/2002,2002,321376.440,4850497.364
5/9/2002,2002,315078.766,4839276.400
5/10/2002,2002,310273.516,4840752.599
5/12/2002,2002,308094.302,4840674.104
5/12/2002,2002,315364.061,4850911.281
5/12/2002,2002,313934.727,4850060.147
5/12/2002,2002,315243.685,4847022.070
5/12/2002,2002,314447.597,4846239.113
5/12/2002,2002,320191.927,4843033.874
5/12/2002,2002,303191.910,4836883.175
5/13/2002,2002,333225.703,4848440.987
5/14/2002,2002,307967.752,4837425.361
5/14/2002,2002,314382.457,4840026.529
5/14/2002,2002,310120.123,4834910.935
5/14/2002,2002,319361.631,4838452.809
5/14/2002,2002,314654.271,4840626.972
5/16/2002,2002,333226.314,4848441.195
5/17/2002,2002,316486.419,4835106.013
5/21/2002,2002,320853.560,4836140.425
5/21/2002,2002,318841.935,4835920.406
5/21/2002,2002,314891.437,4837777.789
5/21/2002,2002,320961.623,4837780.518
5/21/2002,2002,308335.258,4837341.445
5/24/2002,2002,306834.737,4835662.148
5/24/2002,2002,321848.562,4836963.886
5/24/2002,2002,320880.583,4836615.704
5/24/2002,2002,308348.474,4833887.643
5/26/2002,2002,321122.590,4839421.000
5/27/2002,2002,316349.871,4847626.652
5/28/2002,2002,325162.397,4844492.119
5/29/2002,2002,321552.687,4836498.769
5/30/2002,2002,303051.722,4845577.281
5/30/2002,2002,300096.150,4832922.994
5/31/2002,2002,301680.693,4834141.886
6/1/2002,2002,303860.743,4843031.079
6/1/2002,2002,304655.662,4842167.105
6/1/2002,2002,314103.234,4849401.425
6/1/2002,2002,312901.976,4844880.036
6/1/2002,2002,324874.039,4845476.854
6/1/2002,2002,309270.507,4849703.349
6/2/2002,2002,316132.828,4840679.511
6/3/2002,2002,318157.757,4839440.587
6/3/2002,2002,310697.916,4844706.644
6/3/2002,2002,315375.340,4847715.276
6/3/2002,2002,312487.133,4846741.702
6/3/2002,2002,317098.954,4833979.578
6/3/2002,2002,308019.386,4834745.239
6/3/2002,2002,311398.232,4833756.372
6/3/2002,2002,310298.686,4839905.687
6/4/2002,2002,308559.954,4834918.391
6/4/2002,2002,310879.860,4835584.477
6/4/2002,2002,314751.701,4838227.718
6/4/2002,2002,314937.418,4839881.064
6/5/2002,2002,316501.078,4835076.863
6/5/2002,2002,311375.767,4836052.852
6/5/2002,2002,321059.099,4836529.267
6/5/2002,2002,319153.536,4837814.696
6/5/2002,2002,319644.712,4837894.830
6/6/2002,2002,302312.570,4832961.784
6/6/2002,2002,313787.446,4841273.940
6/8/2002,2002,298947.423,4837868.493
6/8/2002,2002,305144.138,4839701.510
6/8/2002,2002,315410.896,4843386.844
6/8/2002,2002,305307.580,4839522.773
6/8/2002,2002,304926.241,4839622.498
6/9/2002,2002,300215.749,4836670.297
6/10/2002,2002,315591.889,4836342.889
6/10/2002,2002,306942.802,4837203.579
6/10/2002,2002,310393.847,4835262.823
6/10/2002,2002,312960.056,4836203.697
6/10/2002,2002,308541.517,4833236.848
6/11/2002,2002,317791.270,4844442.071
6/12/2002,2002,310214.823,4844588.944
6/12/2002,2002,316238.990,4834528.552
6/12/2002,2002,309202.102,4848970.929
6/12/2002,2002,314887.168,4847717.197
6/13/2002,2002,312661.348,4833714.621
6/13/2002,2002,311885.589,4836478.358
6/14/2002,2002,298074.816,4842305.158
6/16/2002,2002,316884.957,4845624.323
6/16/2002,2002,317703.000,4845272.460
6/18/2002,2002,310983.220,4844967.988
6/21/2002,2002,309323.492,4846518.026
6/25/2002,2002,320539.600,4839619.093
6/26/2002,2002,299513.810,4842576.393
6/26/2002,2002,321147.449,4839761.577
6/29/2002,2002,300609.145,4832424.818
6/30/2002,2002,316017.856,4834948.159
7/1/2002,2002,313642.875,4845362.357
7/1/2002,2002,304882.681,4839839.871
7/1/2002,2002,307845.452,4846545.474
7/1/2002,2002,311263.360,4842023.260
7/3/2002,2002,301271.639,4836678.719
7/4/2002,2002,300376.698,4839781.625
7/8/2002,2002,315845.993,4846043.335
7/8/2002,2002,319282.190,4844592.745
7/10/2002,2002,318380.594,4848274.385
7/10/2002,2002,301819.653,4844264.435
7/11/2002,2002,316425.393,4847658.784
7/11/2002,2002,299834.927,4845359.322
7/11/2002,2002,312306.085,4848071.768
7/12/2002,2002,308907.636,4846777.150
7/13/2002,2002,302787.717,4842213.734
7/16/2002,2002,301131.006,4838802.071
7/16/2002,2002,315445.021,4851634.847
7/16/2002,2002,303403.975,4845978.208
7/16/2002,2002,309372.793,4841756.480
7/16/2002,2002,316454.127,4850096.712
7/17/2002,2002,310969.534,4844288.316
7/18/2002,2002,311665.788,4846152.231
7/21/2002,2002,297287.478,4844025.119
7/24/2002,2002,305895.479,4832271.921
7/24/2002,2002,312843.331,4846982.488
7/24/2002,2002,294697.327,4844496.251
7/26/2002,2002,304904.488,4833444.840
7/26/2002,2002,300600.034,4842541.483
7/27/2002,2002,298928.931,4841812.855
7/27/2002,2002,317908.945,4850041.273
7/28/2002,2002,317763.260,4835177.101
7/28/2002,2002,299413.101,4841754.260
7/29/2002,2002,321147.112,4839719.212
7/29/2002,2002,301008.883,4839463.752
7/29/2002,2002,301153.995,4835751.464
7/30/2002,2002,311937.542,4843816.589
7/30/2002,2002,296129.546,4844692.958
8/1/2002,2002,310574.909,4843199.124
8/1/2002,2002,319563.849,4842947.020
8/1/2002,2002,314165.874,4847879.791
8/1/2002,2002,308226.177,4845363.103
8/1/2002,2002,317342.029,4845072.472
8/1/2002,2002,319881.065,4843100.391
8/1/2002,2002,298716.642,4845899.182
8/2/2002,2002,301665.050,4838331.389
8/3/2002,2002,299551.520,4842281.780
8/4/2002,2002,295602.897,4844488.856
8/4/2002,2002,301751.413,4838090.422
8/4/2002,2002,318768.063,4842776.398
8/6/2002,2002,303322.113,4832226.352
8/7/2002,2002,319794.044,4845109.936
8/7/2002,2002,315763.820,4838053.999
8/8/2002,2002,296432.327,4844359.076
8/8/2002,2002,302454.120,4841219.625
8/9/2002,2002,314968.725,4849902.918
8/10/2002,2002,316186.586,4835619.366
8/10/2002,2002,317470.788,4838061.696
8/11/2002,2002,316690.875,4849686.134
8/11/2002,2002,312250.638,4844216.689
8/11/2002,2002,309154.862,4840494.399
8/11/2002,2002,299819.414,4836544.110
8/11/2002,2002,304247.564,4841399.276
8/12/2002,2002,318204.213,4848885.786
8/12/2002,2002,300022.020,4844874.650
8/12/2002,2002,305586.214,4843867.310
8/13/2002,2002,314604.432,4846225.785
8/13/2002,2002,301479.185,4839129.322
8/13/2002,2002,312651.809,4840052.297
8/14/2002,2002,301379.835,4827297.041
8/19/2002,2002,299428.581,4842120.102
8/20/2002,2002,301067.838,4832486.786
8/20/2002,2002,300945.976,4832898.323
8/20/2002,2002,301809.001,4835184.101
8/23/2002,2002,305492.087,4848264.175
8/24/2002,2002,305317.421,4832960.595
8/26/2002,2002,302593.146,4832907.616
8/27/2002,2002,298112.183,4832331.980
8/27/2002,2002,310980.264,4842568.048
8/28/2002,2002,314903.954,4839159.082
8/28/2002,2002,301032.398,4828203.864
8/28/2002,2002,316423.344,4842837.166
8/28/2002,2002,306308.034,4845807.724
8/29/2002,2002,296220.343,4845011.534
8/29/2002,2002,300035.360,4843109.742
8/30/2002,2002,316113.947,4834977.935
8/30/2002,2002,298254.297,4833899.446
8/30/2002,2002,302629.176,4841766.703
8/30/2002,2002,319186.455,4848234.374
8/30/2002,2002,297160.799,4839944.867
8/30/2002,2002,298601.194,4846250.904
8/31/2002,2002,317342.252,4844802.926
8/31/2002,2002,314946.426,4850151.752
8/31/2002,2002,307285.706,4848129.065
9/1/2002,2002,313691.045,4848750.353
9/1/2002,2002,308602.396,4846982.046
9/3/2002,2002,301150.037,4835763.829
9/4/2002,2002,320720.222,4840573.000
9/4/2002,2002,313764.497,4847520.739
9/4/2002,2002,301124.658,4828865.268
9/5/2002,2002,313958.643,4848601.760
9/5/2002,2002,301963.913,4833612.040
9/5/2002,2002,305012.104,4834234.068
9/8/2002,2002,297898.320,4844665.920
9/9/2002,2002,301818.365,4833701.220
9/9/2002,2002,308205.691,4847083.679
9/9/2002,2002,314103.212,4842197.911
9/10/2002,2002,298719.742,4831646.197
9/10/2002,2002,317314.994,4837927.958
9/11/2002,2002,318390.856,4844643.525
9/11/2002,2002,318378.575,4844776.931
9/12/2002,2002,298874.819,4835272.728
9/12/2002,2002,299824.979,4845454.248
9/12/2002,2002,299014.601,4834269.278
9/12/2002,2002,309351.073,4841010.434
9/12/2002,2002,301668.084,4838143.748
9/12/2002,2002,300587.810,4838092.421
9/12/2002,2002,309086.414,4845913.780
9/12/2002,2002,300611.315,4842395.780
9/12/2002,2002,299039.595,4841397.364
9/12/2002,2002,305488.153,4848291.045
9/13/2002,2002,299244.724,4841560.136
9/13/2002,2002,301001.613,4828079.735
9/13/2002,2002,305845.279,4841043.673
9/13/2002,2002,305580.616,4842551.574
9/13/2002,2002,311706.003,4842916.977
9/14/2002,2002,299747.370,4841549.889
9/14/2002,2002,313810.763,4846412.815
9/14/2002,2002,321985.075,4838347.241
9/14/2002,2002,300873.768,4832222.940
9/14/2002,2002,313819.385,4844710.003
9/14/2002,2002,319124.244,4846684.159
9/14/2002,2002,303049.013,4827751.405
9/14/2002,2002,300450.144,4838802.004
9/14/2002,2002,300249.196,4835900.584
9/14/2002,2002,317936.425,4835311.558
9/15/2002,2002,310201.186,4846997.304
9/15/2002,2002,318991.448,4847088.288
9/15/2002,2002,316173.216,4841125.043
9/15/2002,2002,316737.641,4847408.182
9/15/2002,2002,319636.051,4840103.620
9/15/2002,2002,298952.683,4839947.878
9/16/2002,2002,315826.315,4841455.040
9/16/2002,2002,309721.633,4845485.392
9/16/2002,2002,320549.175,4842071.846
9/16/2002,2002,308916.993,4844880.146
9/16/2002,2002,317386.097,4837666.731
9/16/2002,2002,307338.804,4840997.412
9/16/2002,2002,312028.788,4847246.187
9/16/2002,2002,315999.746,4846860.961
9/16/2002,2002,317092.236,4843530.726
9/17/2002,2002,305953.701,4846338.790
9/17/2002,2002,303195.330,4842488.274
9/17/2002,2002,298136.532,4844740.986
9/17/2002,2002,311490.347,4845993.536
9/17/2002,2002,319479.147,4846270.885
9/18/2002,2002,316968.624,4843616.819
9/18/2002,2002,311233.865,4843291.806
9/19/2002,2002,316304.413,4847587.399
9/20/2002,2002,321017.624,4841428.456
9/20/2002,2002,304756.299,4841672.500
9/20/2002,2002,301528.938,4843983.884
9/21/2002,2002,302686.919,4844585.278
9/21/2002,2002,315741.612,4850044.634
9/22/2002,2002,315785.503,4850089.281
9/23/2002,2002,310761.678,4845987.100
9/25/2002,2002,317540.099,4837516.319
9/25/2002,2002,313875.637,4848059.205
9/25/2002,2002,311733.290,4842784.333
9/29/2002,2002,316187.415,4841479.486
9/29/2002,2002,304076.235,4833069.680
9/30/2002,2002,309966.214,4841891.159
10/1/2002,2002,311117.415,4846275.415
10/1/2002,2002,313153.679,4849014.051
10/2/2002,2002,301477.953,4834413.813
10/4/2002,2002,303842.005,4829301.290
10/5/2002,2002,303427.315,4844900.508
10/6/2002,2002,299986.831,4831355.787
10/7/2002,2002,304195.310,4831124.465
10/7/2002,2002,301996.167,4828627.631
10/9/2002,2002,302196.209,4829945.375
10/9/2002,2002,305488.033,4848291.885
10/9/2002,2002,300112.051,4838386.100
10/10/2002,2002,298664.860,4831887.026
10/11/2002,2002,312368.603,4850546.597
10/11/2002,2002,315461.043,4850937.358
10/11/2002,2002,313328.641,4849185.736
10/11/2002,2002,320379.409,4842155.658
10/11/2002,2002,314498.672,4848853.716
10/12/2002,2002,308481.079,4841166.891
10/12/2002,2002,312933.056,4848693.552
10/12/2002,2002,316913.578,4849333.033
10/12/2002,2002,311789.811,4849247.105
10/12/2002,2002,310281.283,4840860.444
10/15/2002,2002,303591.859,4836697.684
10/16/2002,2002,321318.843,4837836.163
10/17/2002,2002,310977.154,4840564.028
10/21/2002,2002,299704.893,4842403.973
10/21/2002,2002,301450.574,4835661.546
10/21/2002,2002,303888.450,4843183.615
10/21/2002,2002,315068.750,4848648.863
10/22/2002,2002,315068.143,4848649.062
10/22/2002,2002,313093.457,4844339.557
10/22/2002,2002,301011.655,4838282.437
10/22/2002,2002,314753.223,4840787.861
10/23/2002,2002,313729.211,4844572.523
10/23/2002,2002,318668.641,4846795.838
10/23/2002,2002,318759.280,4848926.313
10/24/2002,2002,310246.950,4840848.985
10/24/2002,2002,314861.045,4836611.232
10/24/2002,2002,310102.241,4849201.676
10/24/2002,2002,299051.474,4838270.785
10/25/2002,2002,302840.674,4835208.064
10/25/2002,2002,316513.008,4847887.594
10/28/2002,2002,298690.210,4832460.351
10/28/2002,2002,301432.502,4829496.816
10/29/2002,2002,298666.894,4832490.616
10/29/2002,2002,303599.249,4836748.575
10/30/2002,2002,315973.610,4841177.816
10/30/2002,2002,315618.261,4841495.016
10/31/2002,2002,302894.919,4838239.941
10/31/2002,2002,321393.420,4836733.882
11/1/2002,2002,309848.243,4842180.549
11/1/2002,2002,317988.208,4843413.010
11/2/2002,2002,301286.908,4836681.684
11/3/2002,2002,316273.330,4836979.237
11/4/2002,2002,316918.129,4834914.376
11/5/2002,2002,300717.576,4834473.164
11/5/2002,2002,303604.723,4836802.743
11/9/2002,2002,300644.347,4841740.412
11/9/2002,2002,302508.194,4833310.850
11/9/2002,2002,302117.869,4838290.849
11/9/2002,2002,300318.701,4828906.704
11/9/2002,2002,321033.446,4837228.878
11/9/2002,2002,299759.412,4838065.713
11/9/2002,2002,311378.081,4842139.481
11/9/2002,2002,298224.961,4843945.910
11/10/2002,2002,296705.188,4844946.133
11/10/2002,2002,320012.071,4839979.049
11/11/2002,2002,319362.672,4846104.903
11/11/2002,2002,312869.704,4848390.261
11/11/2002,2002,318848.258,4844634.088
11/12/2002,2002,304580.241,4844551.186
11/12/2002,2002,310098.574,4841820.067
11/12/2002,2002,305375.872,4841213.871
11/12/2002,2002,303780.098,4838165.563
11/13/2002,2002,315462.012,4850937.329
11/13/2002,2002,305112.698,4832690.334
11/14/2002,2002,299174.064,4837142.369
11/14/2002,2002,311305.673,4845723.593
11/14/2002,2002,311044.234,4840583.516
11/14/2002,2002,307149.442,4847999.923
11/15/2002,2002,299245.842,4835725.354
11/15/2002,2002,304350.015,4845892.573
11/15/2002,2002,308474.766,4846167.429
11/15/2002,2002,299986.064,4831351.117
11/15/2002,2002,319134.719,4844338.569
11/15/2002,2002,311028.626,4843141.220
11/16/2002,2002,301246.924,4838564.226
11/16/2002,2002,298784.270,4831661.584
11/17/2002,2002,311107.146,4848124.294
11/17/2002,2002,299485.612,4838087.938
11/18/2002,2002,308023.818,4847006.807
11/18/2002,2002,303867.802,4846489.474
11/18/2002,2002,311382.312,4840137.046
11/19/2002,2002,301019.578,4837691.053
11/21/2002,2002,301030.866,4832925.834
11/22/2002,2002,301357.591,4844283.677
11/22/2002,2002,307523.096,4840110.119
11/22/2002,2002,309025.134,4843754.500
11/22/2002,2002,320550.661,4840099.649
11/23/2002,2002,304046.249,4843345.194
11/23/2002,2002,301052.410,4836206.273
11/23/2002,2002,300708.430,4833257.235
11/24/2002,2002,296978.885,4843397.439
11/24/2002,2002,303781.517,4834236.411
11/25/2002,2002,316916.934,4834914.006
11/25/2002,2002,298783.067,4831661.006
11/25/2002,2002,317224.080,4844517.780
11/25/2002,2002,309654.932,4845089.382
11/26/2002,2002,314392.334,4840875.571
11/27/2002,2002,309609.248,4846165.747
11/27/2002,2002,308122.395,4846940.064
11/27/2002,2002,301492.054,4835522.718
11/27/2002,2002,312218.671,4849025.172
